I need to buy tork but the showroom is only available in mumbai and delhi if the showroom in tamilnadu i will definitely buy tork and also refer the tork bike fore my friend who love green India and company should reduce bike price for the collage who are loving electri...,"['Everything', 'Never owned', '']"
"I am using epluto 7g bike, riding experience, every month one will come, very irritating, spending cost goes waste, only selling is their motive and not proper service, drive to bike small ups and downs will be some noise sound will come from suspension. Support level i...","['Daily Commute', '3-6 months', '5000-10000 kms', '']"
"I had purchased epluto 7g electric scooter from the pure ev company just three months back in Bangalore vfm ev showroom Richmond circle. The vehicle performance is too bad, simply I can say it's not worth of money. There are so many issues in this vehicle. Company says ...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
It's a good e bike but quality of plastic material is not good it should be changed design and appearance of bike is good I think battery is super in full charge i went near 100 to 110km now had od meter 5500km then length of sit should more so that two people can go in...,"['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']"
Vehicle driving experience is good but issues associated with it and dealer service is just terrible. Spare parts are inferior and with 2 months of purchase there are several parts including battery charger needed to be changed. Company is not focused on customer servic...,"['Daily Commute', '6 months-1 yr', '< 5000 kms', '']"
"Pure pluto 7g is India's premium electric two-wheeler de-signed to give you the most comfortable ride experience that any scooter possibly can! with its multi-speed smart design, you are in total control of the ride experience whether it’s daily errand in traffic or lon...","['Daily Commute', 'Never owned', '']"
"I recently purchased epluto 7g Very smooth riding experience. The range is phenomenal. Break, acceleration and motor control algorithm is implemented very well. The company has delivered on it's promise of 120km range per charge. I get the range of 120km per charge in c...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"I purchased epluto scooter but dealer didn't provided original battery and charger, always when I ask for this thing he gives me another date . I will never purchase this bike again and not suggest any one also . Dealer service is very bad. Dealer received full payment ...","['Everything', '< 3 months', '< 5000 kms', '']"
"No resale value, heavy cost near by one lakh, no mileage as per committed 120 km on a single charge, frequent battery compliants within 6 months, not suitable for outside rides, city limits only, no trained persons at showrooms, totally waste of money, preferred spare p...","['Daily Commute', '3-6 months', '< 5000 kms', '']"
"Have problem with the bike finish... Staff put in number plate with sharp screws that has never been changed despite promises. Shock absorbers are pathetic.. Service technician jumps on the bike to repair shock absorbers, still in bad condition. Switches giving problem....","['Everything', '3-6 months', '< 5000 kms', '']"
I didn't buy this bike but i want to buy. I haven't ridden this bike but I hope this bike has smooth riding experience. I really like this bike look and performance . I also like its features. I don't know about its servicing and maintenance. But i hope this bike is awe...,"['Daily Commute', 'Never owned', '']"
I have purchased in April 6 2021 Till date drove 8600kms Travelled in all type of roads & no roads I know that every vehicle is not 100% perfect Same with epluto7g. Loved the riding comfort Suspension and other sounds are very much hearable as we don't have engines to i...,"['Everything', '> 1 yr', '5000-10000 kms', '']"
Purchased date: 14 april 2021 Price (inc.Taxes): 93000 Kilometer driven: 1675 (as per 21 sep 2021) No. of free service completed: 2/5 Big problem: 1.There is an error in speedometer both speed and mileage. If you ride like 50 km distance the meter shows 60km.Every 10 km...,"['Daily Commute', '> 1 yr', '< 5000 kms', '']"
"The battery is not good worst battery. The mileage is just 60 km. They said that 3 years warranty but my battery is gone, I ask showroom staff but no use, they are saying their is no replacement only repair we all do and give you back. My battery gone just after a week,...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"I love epluto scooter, Very fabulous looking & everything. I want to buy too,. I wish that I could get this, but one day I'll really buy this when I'm capable to buy. Really nice looking, very best milege, running range, & everything. I want to say to everyone to buy th...","['Everything', 'Never owned', '']"
Worst *worst *worst *worst* Service center in habsiguda branch at Hyderabad and they were not a response to the customer and customer care will not be connected. I placed the spare part also so late.I have purchased it on 25 February 2022 Please don't buy epluto 7g The ...,"['Daily Commute', '3-6 months', '< 5000 kms', '']"
It is not smooth while driving. Very very worst customer handling in service centre. Services are not satisfied and it's service takes few days in general service only. Digital display shows false kilometers.. On road we run 12 km it shows 13 km. About 8% error it will ...,"['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']"
"Battery holding tank which is under seat is open on both side and is getting rust ! Vehicle strength wise have to improve, its bouncing with back seat rider! Try to test ride several times...","['Daily Commute', '3-6 months', '< 5000 kms', '']"
"Excellent electric vehicle, heavy duty cum ruff and tuff scooter on the road fit for Indians with reasonable price of made in India scooter of Hyderabad based manufacture company, who is thinking to buy electric vehicle scooter user please go for pure Ev Epluto 7g , per...","['Daily Commute', '> 1 yr', '< 5000 kms', '']"
I use to ride around 80 km every day both in highway and rough roads. It can easily reach 120 km in mode 2. Very happy with my epluto7g. Each day I'm saving 150 to 180 Rs. I think after 2 years my scooter will be free with all my investment back. Very good electric scoo...,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Very good riding experience, best thing is no worry about petrol charge and start doing work reach home and charge. The best part is it's look. It looks awesome and nice children like it more no sound in corona time it working as your safety partner no about traffic jam...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"I purchased it from Yamuna Nagar and I reached my home at ambala cantt (which was 65km away from there) in 1 hour 25 minutes, however, road was under construction in the way for around 10 km. When I began ride there were 6 lines of charging showing on display and on com...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"1.Attitude of staff at Yelahanka out let is well appreciable 2. Very smooth riding experience specially if you ride in 40-45 km/h speed on smooth road, much suitable for city environment. 3. Gracious look, well designed, comfort for all ages & genders 4. Not yet experie...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
I have used this bike since 3 months I have 2 bikes one is epluto and another is epluto7g both bikes are in good condition epluto gives 60km in one charge and epluto7g gives 80km in one charge no complaints good bike I refer to buy finally thanks to pure company and thi...,"['Daily Commute', '3-6 months', '< 5000 kms', '']"
"Some of the people side, it's good bike they given good feedback, I am also feel this is nice bike and better now a days, we like to use this bike I am looking for it's very long back like this bike. I like to suggest my friends relation's also to buy this bike I like t...","['Everything', '< 3 months', '5000-10000 kms', '']"
The pure EV dealers are very kind and polite and clarified all my questions. The buying experience was ultra smooth and they processed our order very quickly. Even same day delivery is available. The ride on this vehicle is very comfortable. I travel 50 km's daily in he...,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
"I have purchased this 10 days back working good , speed maximum 59k mph at full charge , 90 maximum at high speed , with in a one week back seat lock failed but service person will immediately reacted corrected . Bike working condition good it was best scooter, charging...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"My buying experience is so nice, and received me very politely. Riding experience is also very good, very nice pick up. Performance is excellent. I never experienced such a kind of performance. Servicing also is provided for this,. Very good service. Spare parts are ava...","['Everything', '> 1 yr', '5000-10000 kms', '']"
Worst ever service it's taking more than a month to resolve the controller issue still awaiting a response. Now it's only 2 month's gone I have this bike but face multiple issues and now not getting service also from 1 month it's standing awaiting a response from the he...,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
It has been 6 months since i bought this vehicle. There are several problems occurring since past 2 months and they are as follows. 1) the charger stopped working after 15 days from the date of purchase. Thankfully they replaced it. 2) the brake sensor deteriorated very...,"['Daily Commute', '6 months-1 yr', '< 5000 kms', '']"
"Super scooter. Super mileage equal to petrol schooter,125 cc equal to battery, suspension is amazing degenerative break is super, overall is best scooter, long ride is super mileage is 120 kilometer is best performance, value for money, 5 star India's no1 best scooter t...","['Tours', '> 1 yr', '> 15000 kms', '']"
Waste of money. I told 2 times in the service center regarding the handle is very tight. Then also it's not getting work. So please don't purchase ev. Purchase petrol bikes. No proper suspension. Every time the rear shock rubber brake out. And the rear brake wire cost m...,"['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']"
"We buy 2 vehicles from this manufacturer that is epluto 7g, it is now 9 and 10 months old, we face many problems and it gives very stress to us because is stopped in mid of the road, battery cell balancing is done on both vehicle, we lose our confidence to drive this ve...","['Daily Commute', '6 months-1 yr', '10000-15000 kms', '']"
"There are lots of problems with epluto 7g. 1) charger does not cut off power after full charging it turns green and red continuously. 2) battery shakes very badly while riding on bumpy roads, the battery may be damaged or the things kept inside the boot space may be dam...","['Daily Commute', '> 1 yr', '< 5000 kms', '']"
"The bike has lots of issues like a battery inside the boot shakes when riding on a bumpy roads and pure ev does not have any solution for this, dealers will charge you money to add some clamp to fix this, pure ev knows the issue and does not take any action on this, als...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Illiterate staff, no common sense, warrant only written in service book but in real it impossible to get a warranty from them. Please don’t purchase from pure ev . At the time of buying they react like you are king. No one guide about this vehicle even though they also ...","['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
"Epluto 7g as of performance is good in the market. Price is little bit higher, quality of body parts need to improve It easily get rust in bottom Pros Performance is ultimate comparing to other ev in India Battery charging is 4 hours Range easily it will give 90 km in t...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Pure ev epluto7g is the best budget electric scooter in the Indian market I have been riding the scooter for the last 2.3 years and have done 54k kms till now and per charge, it returns around 105-108 kms in mixed modes and its an awesome scooter. Service is also wonder...","['Daily Commute', '> 1 yr', '> 15000 kms', '']"
The bike is very delicate and spare parts also This is worst bike Don't buy this Waste of money. Waste of time. Worst service center No mileage. No top speed....,"['Everything', '6 months-1 yr', '5000-10000 kms', '']"
"I purchased on 14/04/2022 e pluto 7g , eco mode 120 range. From days 98 only. What happened? I have to go to the first service after 40days at the purchase date. Riding is superb, range only issue. I gave 1 star reduced. But I recommend purchases of e pluto 7g is good, ...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Never ever purchase an electric bike that may be any brank I am already facing, the dealers are charging heavy service for even simple work so I recommend again never ever purchase electric bike or scooter especially pure electric scooter it has a lot need to upgrade, e...","['Daily Commute', '> 1 yr', '< 5000 kms', '']"
Bike is so short & not comfortable . Its only for single rider in double its go very slow . Seat space is to short. Service in showroom is very bad. Totally unsatisfied ....,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
i had purchased the vehicle from richmond road show room. I had faced the below mentioned difficulties. While taking the bike they spoke very nicely but after that the service was very poor and worst. 2.The vehicle is worst than any cycle. This much huge amount I have i...,"['Daily Commute', '> 1 yr', '< 5000 kms', '']"
"I bought pure ev in august I bought pure ev in august 2021, the quality of vehicle is very bad, there are no proper services and no trained mechanic. Also the vehicle is under warranty and they always tell that they will get the parts from pure ev, they will never call ...","['Daily Commute', '6 months-1 yr', '< 5000 kms', '']"
I bought pure 7g and after it was a hell like experience. I bought it from gaura Kondapur and the team is not worth for even a penny. They don't know even basic details about the vehicle and their after sale service is nightmare. There will be no proper support or servi...,"['Daily Commute', '3-6 months', '< 5000 kms', '']"
After sell service is given by the dealer is not enough for any customer. No one can answer properly after sell the product. The company needs to be careful about this. It is the company's responsibility to protect the customer after the sale. I would tell fifty people ...,"['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']"
Just amazing !! Very nice and beautiful e vehicle among ola and other brands. The best and best motor battery is low quality product and service is very good and good for you and your family....,"['Daily Commute', '> 1 yr', '< 5000 kms', '']"
"I had purchase e-scooter in Sep 2021 and till now I ridden 950 km and performance is amazing with given range. I got 100-105 km range in single charge with double seat. My daily running is 12km. Looks so attractive, eye catcher till time 30-40 times on different places ...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Super in bike. Really good work. Good mileage. and good servicing. Comfortable riding on roads. Actually best opportunity in ev vehicle space. Other parts are also available. Other ev vehicle parts not available, but this vehicle parts are easily available even in small...","['Daily Commute', 'Never owned', '']"
Worst bike Body parts are very low quality Service is not good Whenever I gave to service they will charge extra money saying that your display is damaged it cost near rs3000 Every 3 months they will charge for break bush etc.................. Please don't buy this bike...,"['Daily Commute', '> 1 yr', '< 5000 kms', '']"
"I had purchased epluto 7g electric scooter from the pure ev company just three months back in banglore vfm ev showroom richmond circle. The vehicle performance is too bad, Simply I can say it's not worth of money. Their are so many issues in this vehicle. Company says 1...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Buying was smooth, riding is ok because low suspension and thin fiber body, look and performance of battery is good, service is ok. Thin fiber body makes noise on uneven roads, Low suspension so have to be careful on humps, poor quality fiber and design for back wheel m...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"I bought this bike last 10 days ago. After driving with top speed of 50 km/h to 57 km/h, there was no more speed above 57 km/h to 60 km/h. I will try for a simple test with out any load in bike then show me 61 kmph. After load the bike showed me 50 km/h to 60 km/h. Its ...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
The top speed decreases 50 -53 as the battery decreases. The suspensions are not very good. There are lack of feature as other companies offer a lot of features at the same price . A lot of impact on the speed and range when ridden with 100 kg weight . Mine takes 2.5 to...,"['Daily Commute', '6 months-1 yr', '< 5000 kms', '']"
Buying experience was good but don't go for pure ev because they cheat customer. If we compare speed and distance as per gmaps both are fake. It shows 60km/h on odometer but 48-49km/h on gmaps. If we travel 10 kms on gmaps then odometer show12.8 kms. Fake commitment.......,"['Daily Commute', '3-6 months', '< 5000 kms', '']"
"I got to know about this brand from a comment in youtube under a review about ather450 lol. Bought ETrance neo after a lot of research. Got it delivered in 7 days after booking, using it for 2 weeks now and following is my findings and reviews about the vehicle. Price: ...","['Everything', '< 3 months', '< 5000 kms', '']"
Buying experience good Riding experience okay Looks: excellent Performance: upto the mark Servicing and maintenance: upto the mark in my city Rajahmundry Pros: mileage and top speed as per promised Cons: suspension on ghat roads. On road price of the bike varies from ve...,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Buying experience good, riding experience good, performance is average. Service is very poor. Worst suspension, it have faulty speedometer. Dealer is not ready to cooperate. For speedometer they are say it takes 15 days to repair. It must be replaced, but they denied fo...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
Changed review after 1000 km. Range is better than any other e scooter in this price segment. Get 105+ range in eco mode. Got true range 96 km range in second mode. With pillion it will reduce it to 90 km. Brakes are too good. Showroom people were very helpful. Improvem...,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
ETrance Neo is the best economical electric scooter in India. Pure lithium battery is awesome. Smooth riding. Pros : Best range (I got 140 km in 1st mode) Best pickup more than other petrol vehicles in this range Best Ev scooter Cons : Tyre should be 12 inches Battery c...,"['Everything', '3-6 months', '< 5000 kms', '']"
Showroom staffs are good and helpful. It was very smooth buying. Pros- 1)Good range - got more than 95km every time in 2 and 3 mode. 2) Good battery indicator 3) Brakes are really smooth. 4) Tires are of good quality. Cons- 1) Size of scooty is very small. Even if the p...,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
Its good at performance. On a single charge I can reach upto 135 km Required charge after getting green light in charger is 20 minutes .So total charging time in hour is 3. 40 minutes. Apply nitrogen air for both the tires getting smooth run and improved mileage....,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
"This Ev scooter is very apt for city rides with good mileage per charge. It does not come with any smart connectivity features, even no usb port for charging mobile. But it has sufficient features a normal scooter should have. It is low cost and low maintenance scooter....","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Neo etrance is a good vehicle with modern looks. It's good in mileage, pickup and handling. Best scooter in terms of money. However epluto 7g is also good with retro look and seating comfort. Beautiful scooter both for city drive and a planned outskirts drive not extend...","['Daily Commute', 'Never owned', '']"
"So good performance. There are 2 modes super millage, 2 mode speed is 47 km/h. Nice experience with low maintenance cost. Very very low super 3 mode speed. This scooter is useful due to cost of money. Very good styled scooter and also the ride is very good. Looks very i...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
I bought this vehicle after waiting for 3 month.. And this is very worth and i am happy to buy this vehicle as i was in dilemma that weather to buy this vehicle or not because of new launch... I was about to buy hero electric but thought to try a new this time and go fo...,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
"I just brought this bike 2 days ago Its awesome. Range is approximately 120km and the shock absorbers would be better.. But overall bike is good for 20-30 km long on single side journey. Pick up is nice.. Tyre size should be 12"" Service could be better Seat size is ampl...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"I bought this scooter in Feb. 2021, I tried many other manufacturer scooters but found ev ETrance neo is economically reasonable. For daily 30 to 40 km commuters this is good vehicle. This has 3 modes, 1st mode you cannot use it as the max speed is very less. We can use...","['Daily Commute', '> 1 yr', '< 5000 kms', '']"
"Brought recently, have raided around 200 kms no major issues . Bike Suspension needs to be improved . Build Quality is excellent. Comfortable for daily use Compact and smooth while driving Display is very decent Boot space is very limited Easy to charge the battery . It...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Scooty is ok if you are not planning for the long term(more than 3 yrs). Parts look very cheap, also u can remove the suspension because shockers are of no use. The best suggestion is to spend an extra 20-30k for a better-built quality bike. Check Tvs iqube once if you ...","['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']"
Specification is very good Fuel save is 300% better Speed super Time saver Very good battery combination Save money more money Dealer provides very good service Good service....,"['Everything', 'Never owned', '']"
Less buying cost.. I bought around 78k... Range good around 80.. Decent look... Good boot space... The battery is heavy... Charging time for a full charge is around 6 to 7 hours.. It could have been less.... Build quality is ok... Ok for flyovers.. But for the steep roa...,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
"1. Buying experience is very excellent 2. Riding experience is excellent 3. Look is very attractive, run 97 km in a single charge with mix use single riding and double riding. Run in both modes high and low.The headlight is powerful. About space is very large.The front ...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
The vehicle was not good routine usage. The battery changed 3 times in 1 year. No spare parts are available in bangalore south gottigere branch. Waiting for around 3 months. It's not worth it. Needs to little bit strong and better to keep the aluminum body. This price i...,"['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
"Recently i have purchased a magnus ex bike from Indore and after using it i have some feedback for this bike, 1. There should be an option with a 12-inch tire size as roads are very poor in our area and 12-inch tires increase the ground clearance for bikes. As per our a...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"1) ampere magnus ex it is affordable price, middle class buggiest scooter. 2) smoothly going compactable seating for pilon rider 3) look is very nice, 110 to 120 km for one time full charge. 4) it is very good service and no maintenance cost 5) middle class buggiest sco...","['Daily Commute', '3-6 months', '< 5000 kms', '']"
"1) it is very good ev vehicle government has given subsidiary rs 30000 2) very good and smoothly, ampere magnus ex is excellent ev, i am very happy to buy. 3) look is very nice and 120 km for one time charge, we observe 3 times checked, if we go 35 to 50 speed, it will ...","['Daily Commute', '3-6 months', '< 5000 kms', '']"
Really runs above 100kms on a single charge and very comfortable ride Looks good too Buying experience - good Riding experience।- smooth Details about looks -superb Servicing and maintenance। no cost Pros and cons। Really runs above 100kms on a single charge and very Wh...,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
Such a nice choice to go for it. Superb pickup and smooth driving experience even in traffic. I used to drive daily for 60 kms. The battery lasts for 70 km in city mode but in eco mode it lasts for 89 kms to be precise. My suggestion is the wires need to be properly con...,"['Daily Commute', '3-6 months', '< 5000 kms', '']"
1. Waited 2 months to delivery for the vehicle and everything went smooth. 2. Scooter is delay in instant acceleration. When break is released it needs 1 second to move forward. One flat roads riding is ok. When we want to stop in height area we need to apply break and ...,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
For a mid priced electric scooter this is a good choice.. But problem arises when we apply brakes on riding up a surface. Because of the one-second delay in acceleration. Be sure to charge this scooter in less than a week even after just riding it for 8 km a day because...,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
Good vehicle. Good mileage. Good look. Disadvantage: The leg keeping area height is more which causes to bend our legs and hence we need to bend our back bone. This causes severe pain in long rides. Hence r&d of ampere should consider this and keep the leg keeping are i...,"['Everything', '< 3 months', '< 5000 kms', '']"
Customer service is very bad vehicle is is not pick up instant and stop signal not going hundred kilometer company talking ne 121 kilometer but vehicle is going only 75 km performances very bad. I make a request to company please improvement your braking system and pick...,"['Everything', '< 3 months', '< 5000 kms', '']"
"Purchased in November. Scooter is good. There are few vehicle design issues. 1. Handle design issue like distance between handle grip and switches are more and difficult to use while riding.( horn, indicators and head light) 2. Main stand is exactly below the rest paddl...","['Occasional Commute', '< 3 months', '< 5000 kms', '']"
"1) The overall experience is really good in this price range. 2) it is totally worth for the price, the on road price of the vehicle is rs.84,000 in Chennai. 3) total time for charging the battery from 0-100% is : 6 hours and 20 minutes. 4) power consumption for full ba...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
Best scooter in this range i suggest everyone who need electric scooter buy only ampere scooter better than hero & okinawa quality is best reliable now top class dealer in Jalalabad west ( sher singh & co ) no tension for service ....,"['Daily Commute', 'Never owned', '']"
"I purchased this scooter 2 days before and fully satisfied with the price, features & performance. I also have hero optima dual battery model but ampere magnus ex is really fantastic. It has higher motor capacity and better build quality. Loved it and also recommend it ...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Excellent Scooty for daily use this is something we need in this higher fuel prices these days. I recommend everybody this is best scooty you can buy in 2021. plus brand name Ampere, i known this brand for almost 4 years they never disappointed me in any way. best servi...","['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
The buying process was simple since I made full payment even though it took 19 days to deliver because of color availability. Pros: frond look wise it's pretty good and we cannot make out its ev from the front side Boot space is decent we can keep the half helmet. Cons:...,"['Occasional Commute', '< 3 months', '< 5000 kms', '']"
"1. Charger shall be placed inside the bike & there should be ac voltage input provision for charging. On overnight charging in common parking buildings, the charger may be stolen. As there is no fuel tank in this vehicle that space can be utilized for the above purpose....","['Daily Commute', '< 3 months', '< 5000 kms', '']"
1. Buying experience was awesome - dealer vip wheels kolkata 2. Very smooth to ride. Good torque. High pick up in high mode. Balance good. Good speed control options with high and low modes. Battery backup is great. The low mode can give around 100 and the high mode 80 ...,"['Daily Commute', '3-6 months', '< 5000 kms', '']"
"Pros Good design Good mileage. I am getting around 97 Less weight Good boot space Around 90 kms in 20 rs Price is best Cons Very heavy battery. Women, sr citizens cant remove and charge at home as it is high Takes around 6 to 7 hours for a full charge When only 2 batter...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Very poor services and unsupported staff. Do not buy vehicles from these companies. In purchasing of just 4 months, we have 6 to 7 times battery issues still do not resolve properly. Today again we are facing this issue. But still, the company can not change the piece. ...","['Daily Commute', '< 3 months', '5000-10000 kms', '']"
"1. Buying experience. Dealer says first book bike then will give breakup cost. Dealer charge extra one thousand rupees. 2. Riding experience good.3. Looks nice 4 most problems in service, call center not respond every time busy and not also callback, a. The not qualifie...","['Daily Commute', '3-6 months', '5000-10000 kms', '']"
"Very poor quality accessories. The material of plastic is not ulto the mark. Sit broken. Battery charger fuse. Poor body quality. 70km mileage/charge but as per the company declaration/promo it is 110 km/ charge. If parts are broken/damaged, no time limit is fixed. Very...","['Occasional Commute', '6 months-1 yr', '< 5000 kms', '']"
I bought this scooter 2 monoths back for my daily commute of nearly 54km. The buying experience was average but what I like most is they call once in nearly 2 weeks to enquire about any problems with the scooter. I get an average of nearly 84km per charge and charging t...,"['Daily Commute', '> 1 yr', '< 5000 kms', '']"
Over all the best all rounder e scooter in the price segment below 80k it is super stylish compared to many e scooty's and range of 120 is good enough it's top speed is 55 and you can get around 90 to 100 if high speed mode is used and the service provided by the compan...,"['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
Ampere magnus ex is very good scooter. Front looks are super good. Mileage is good. Pickup overall is good. Experience on this scooter is superb. Scooter is better in the range of 95 to 100 kms. This scooter costs Rs. 82 thousand which is very valuable....,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Pathetic experience. The local supplier (shreekrishna enterprises, bandup mumbai) promised sky when i bought it. Within 3 months it started giving trouble with some sort of battery leakage, it was a nightmare to get the supplier to check the issue as they are super slow...","['Daily Commute', '3-6 months', '< 5000 kms', '']"
"Very bad experience with ampere Magnus 60. First three months its response was good but after 3 months every 30 to 45 days this vehicle race circuit got damaged. The vehicle took 4 to 5 days for service, but no positive response was given by dealer. They have no mechani...","['Daily Commute', '6 months-1 yr', '< 5000 kms', '']"
Actually the lead variant travel's around 44 km top speed with full charge and full air in tyre. It gives a good riding experience even people less than 5 can ride. For women's who ride only for a limited place it's perfect. It takes long time to charge but for this pri...,"['Daily Commute', '6 months-1 yr', '< 5000 kms', '']"
"Very worst part quality, service was not good. Dealer did not respond to customer. bad experience, I will suggest to any one. it takes long time for parts availability. Riding is good....","['Everything', '3-6 months', '< 5000 kms', '']"
"Their service is terrific, unorganized, they are short with assembly, they can't fulfil the demand. I doubt if they can really run the business, they are unreliable, they never support or follow-up ,they are pathetic....","['Daily Commute', '> 1 yr', '< 5000 kms', '']"
Very good riding performance services good. Now my vehicle run 30000 now moving issue seating. I am given to service center almost all 21 days complete. My vehicle motor is problem I am asking put new part in under warranty claims. It's very very late part warranty clai...,"['Daily Commute', '3-6 months', '> 15000 kms', '']"
"I bought bike at Coimbatore. My home town is erode. Riding experience is okay. But I doubted for long trip due to ,incase bike is repair. How to find this type mechanic for service. So I don't use this bike for hills trip too. But it okay for daily use. Need to bring mo...","['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']"
Comfortable in riding and saving money of fuel. This vehicle is a boon for the nation India. It can save lots of money which we are spending to buy fuel in individual life and in daily life. Its weight and size are useful and people want to buy such vehicle to support o...,"['Occasional Commute', '6 months-1 yr', '< 5000 kms', '']"
Scooter's performance is five but service is very poor. I bought this scooter in june 2020 till now my subsidy claim with delhi government is not lodged by the dealer and the company does not bother about it.Since october 2020 my battery is not charging but neither the ...,"['Daily Commute', '3-6 months', '< 5000 kms', '']"
"Service center is pathetic not even bother to solve the problem, instead only waste time. During 1 service i had problems with shock absorber and shattering while braking still not solved i had given them the bike for a day but no work was being carried out. I suggest n...","['Daily Commute', '> 1 yr', '< 5000 kms', '']"
It was bought with high expectations. Good in looks only. Very poor quality. Every part other than the chassis was replaced in an years time including the tyres. Very poor service network. Replaced batteries also gave off with max 3000km. Now its a waste piece of scoote...,"['Daily Commute', '> 1 yr', '< 5000 kms', '']"
Well this bike is a darling when you want to ride it alone or with a kid otherwise is not true.With time the mileage goes very down in my second year it's giving 35. this bike totally useless for people who want to used it as substitute for petrol bikes . very limited s...,"['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
"I am using this e-bike practically for last 10 days and feedback is excellent experience.It looks fantastic, got praiseworthy comments from friend and relatives.Yearly twice would be given periodic services as committed by the dealer.As far as pros and cons comments, i ...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Good looking. Range is the only the problem. It has range of just 45 km. I owned it only for 2 weeks. Bike doesn't give low battery warning, suddenly it stops running, low battery warning option should be given for this bike. It takes too much time for charging, dealer ...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Excellent bike for ladies and old agers for daily routine works, no maintenance. Upto 60km in single charge, best for limited area riders, i'm completely full happy with this bike. I'm using bike from last 18 months, there is no maintenance problem and not spent single ...","['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
This is the very wonderful scooter and this is a charging scooter it colour is very wonderful and it design is so attractive and it gearbox is automatic speedometer is digital it has low battery indicator it has electric start it has turn signal and passing light and it...,"['Daily Commute', '> 1 yr', '> 15000 kms', '']"
"Never bought it , but it seems to be worth of buying because the rate of petrol is very high and this awesome bike runs by electricity . It takes only eight to ten hours for charging and runs for many days .It is very light in weight , it needs servicing and maintenance...","['Everything', 'Never owned', '']"
What a disappointment! the bike arrived after many months waiting (with various delivery dates not met.) I was unable to put it together in full working order as the wrong size screw had been supplied. My husband brought the correct screw the next day as I was eager to ...,"['Leisure Rides', '< 3 months', '> 15000 kms', '']"
"The service is horrible, the service guys only knows to argue & doesn't want to understand customers problem. The battery gave up in just 2 yrs. of ownership & the service center says their is no problem in the battery. The scooter barely runs 22-24 kms in full charge &...","['Daily Commute', '> 1 yr', '< 5000 kms', '']"
"Poor service from local dealer,4000 charged extra than the price bought it before a month still registration not done. Very keen in taking orders but no proper service. When i called customer care for complaint no response. I shall provide my honest quality updates afte...","['Daily Commute', '> 1 yr', '< 5000 kms', '']"
"Worst vehicle because of its very low weight and battery capacity. Worst quality. Please do not buy any battery vehicle. Please wait and search for good battery vehicle I purchased ampire zeal on the 11 of this month, show room person told me the mileage on full charge ...","['Daily Commute', '> 1 yr', '< 5000 kms', '']"
