"Have problem with the bike finish... Staff put in number plate with sharp screws that has never been changed despite promises. Shock absorbers are pathetic.. Service technician jumps on the bike to repair shock absorbers, still in bad condition. Switches giving problem....","['Everything', '3-6 months', '< 5000 kms', '']", 1
I didn't buy this bike but i want to buy. I haven't ridden this bike but I hope this bike has smooth riding experience. I really like this bike look and performance . I also like its features. I don't know about its servicing and maintenance. But i hope this bike is awe...,"['Daily Commute', 'Never owned', '']", 5
I have purchased in April 6 2021 Till date drove 8600kms Travelled in all type of roads & no roads I know that every vehicle is not 100% perfect Same with epluto7g. Loved the riding comfort Suspension and other sounds are very much hearable as we don't have engines to i...,"['Everything', '> 1 yr', '5000-10000 kms', '']", 5
Purchased date: 14 april 2021 Price (inc.Taxes): 93000 Kilometer driven: 1675 (as per 21 sep 2021) No. of free service completed: 2/5 Big problem: 1.There is an error in speedometer both speed and mileage. If you ride like 50 km distance the meter shows 60km.Every 10 km...,"['Daily Commute', '> 1 yr', '< 5000 kms', '']", 1
"The battery is not good worst battery. The mileage is just 60 km. They said that 3 years warranty but my battery is gone, I ask showroom staff but no use, they are saying their is no replacement only repair we all do and give you back. My battery gone just after a week,...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 1
"I love epluto scooter, Very fabulous looking & everything. I want to buy too,. I wish that I could get this, but one day I'll really buy this when I'm capable to buy. Really nice looking, very best milege, running range, & everything. I want to say to everyone to buy th...","['Everything', 'Never owned', '']", 5
Worst *worst *worst *worst* Service center in habsiguda branch at Hyderabad and they were not a response to the customer and customer care will not be connected. I placed the spare part also so late.I have purchased it on 25 February 2022 Please don't buy epluto 7g The ...,"['Daily Commute', '3-6 months', '< 5000 kms', '']", 1
It is not smooth while driving. Very very worst customer handling in service centre. Services are not satisfied and it's service takes few days in general service only. Digital display shows false kilometers.. On road we run 12 km it shows 13 km. About 8% error it will ...,"['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']", 1
"Battery holding tank which is under seat is open on both side and is getting rust ! Vehicle strength wise have to improve, its bouncing with back seat rider! Try to test ride several times...","['Daily Commute', '3-6 months', '< 5000 kms', '']", 3
"Excellent electric vehicle, heavy duty cum ruff and tuff scooter on the road fit for Indians with reasonable price of made in India scooter of Hyderabad based manufacture company, who is thinking to buy electric vehicle scooter user please go for pure Ev Epluto 7g , per...","['Daily Commute', '> 1 yr', '< 5000 kms', '']", 5
I use to ride around 80 km every day both in highway and rough roads. It can easily reach 120 km in mode 2. Very happy with my epluto7g. Each day I'm saving 150 to 180 Rs. I think after 2 years my scooter will be free with all my investment back. Very good electric scoo...,"['Daily Commute', '< 3 months', '< 5000 kms', '']", 5
"Very good riding experience, best thing is no worry about petrol charge and start doing work reach home and charge. The best part is it's look. It looks awesome and nice children like it more no sound in corona time it working as your safety partner no about traffic jam...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 5
"I purchased it from Yamuna Nagar and I reached my home at ambala cantt (which was 65km away from there) in 1 hour 25 minutes, however, road was under construction in the way for around 10 km. When I began ride there were 6 lines of charging showing on display and on com...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 5
"1.Attitude of staff at Yelahanka out let is well appreciable 2. Very smooth riding experience specially if you ride in 40-45 km/h speed on smooth road, much suitable for city environment. 3. Gracious look, well designed, comfort for all ages & genders 4. Not yet experie...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 4
I have used this bike since 3 months I have 2 bikes one is epluto and another is epluto7g both bikes are in good condition epluto gives 60km in one charge and epluto7g gives 80km in one charge no complaints good bike I refer to buy finally thanks to pure company and thi...,"['Daily Commute', '3-6 months', '< 5000 kms', '']", 5
"Some of the people side, it's good bike they given good feedback, I am also feel this is nice bike and better now a days, we like to use this bike I am looking for it's very long back like this bike. I like to suggest my friends relation's also to buy this bike I like t...","['Everything', '< 3 months', '5000-10000 kms', '']", 5
The pure EV dealers are very kind and polite and clarified all my questions. The buying experience was ultra smooth and they processed our order very quickly. Even same day delivery is available. The ride on this vehicle is very comfortable. I travel 50 km's daily in he...,"['Daily Commute', '< 3 months', '< 5000 kms', '']", 5
"I have purchased this 10 days back working good , speed maximum 59k mph at full charge , 90 maximum at high speed , with in a one week back seat lock failed but service person will immediately reacted corrected . Bike working condition good it was best scooter, charging...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 4
"My buying experience is so nice, and received me very politely. Riding experience is also very good, very nice pick up. Performance is excellent. I never experienced such a kind of performance. Servicing also is provided for this,. Very good service. Spare parts are ava...","['Everything', '> 1 yr', '5000-10000 kms', '']", 5
Worst ever service it's taking more than a month to resolve the controller issue still awaiting a response. Now it's only 2 month's gone I have this bike but face multiple issues and now not getting service also from 1 month it's standing awaiting a response from the he...,"['Daily Commute', '< 3 months', '< 5000 kms', '']", 1
It has been 6 months since i bought this vehicle. There are several problems occurring since past 2 months and they are as follows. 1) the charger stopped working after 15 days from the date of purchase. Thankfully they replaced it. 2) the brake sensor deteriorated very...,"['Daily Commute', '6 months-1 yr', '< 5000 kms', '']", 2
"Super scooter. Super mileage equal to petrol schooter,125 cc equal to battery, suspension is amazing degenerative break is super, overall is best scooter, long ride is super mileage is 120 kilometer is best performance, value for money, 5 star India's no1 best scooter t...","['Tours', '> 1 yr', '> 15000 kms', '']", 5
Waste of money. I told 2 times in the service center regarding the handle is very tight. Then also it's not getting work. So please don't purchase ev. Purchase petrol bikes. No proper suspension. Every time the rear shock rubber brake out. And the rear brake wire cost m...,"['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']", 1
"We buy 2 vehicles from this manufacturer that is epluto 7g, it is now 9 and 10 months old, we face many problems and it gives very stress to us because is stopped in mid of the road, battery cell balancing is done on both vehicle, we lose our confidence to drive this ve...","['Daily Commute', '6 months-1 yr', '10000-15000 kms', '']", 1
"There are lots of problems with epluto 7g. 1) charger does not cut off power after full charging it turns green and red continuously. 2) battery shakes very badly while riding on bumpy roads, the battery may be damaged or the things kept inside the boot space may be dam...","['Daily Commute', '> 1 yr', '< 5000 kms', '']", 2
"The bike has lots of issues like a battery inside the boot shakes when riding on a bumpy roads and pure ev does not have any solution for this, dealers will charge you money to add some clamp to fix this, pure ev knows the issue and does not take any action on this, als...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 1
"Illiterate staff, no common sense, warrant only written in service book but in real it impossible to get a warranty from them. Please don’t purchase from pure ev . At the time of buying they react like you are king. No one guide about this vehicle even though they also ...","['Daily Commute', '> 1 yr', '5000-10000 kms', '']", 1
"Epluto 7g as of performance is good in the market. Price is little bit higher, quality of body parts need to improve It easily get rust in bottom Pros Performance is ultimate comparing to other ev in India Battery charging is 4 hours Range easily it will give 90 km in t...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 4
"Pure ev epluto7g is the best budget electric scooter in the Indian market I have been riding the scooter for the last 2.3 years and have done 54k kms till now and per charge, it returns around 105-108 kms in mixed modes and its an awesome scooter. Service is also wonder...","['Daily Commute', '> 1 yr', '> 15000 kms', '']", 5
The bike is very delicate and spare parts also This is worst bike Don't buy this Waste of money. Waste of time. Worst service center No mileage. No top speed....,"['Everything', '6 months-1 yr', '5000-10000 kms', '']", 1
"I purchased on 14/04/2022 e pluto 7g , eco mode 120 range. From days 98 only. What happened? I have to go to the first service after 40days at the purchase date. Riding is superb, range only issue. I gave 1 star reduced. But I recommend purchases of e pluto 7g is good, ...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 4
"Never ever purchase an electric bike that may be any brank I am already facing, the dealers are charging heavy service for even simple work so I recommend again never ever purchase electric bike or scooter especially pure electric scooter it has a lot need to upgrade, e...","['Daily Commute', '> 1 yr', '< 5000 kms', '']", 1
Bike is so short & not comfortable . Its only for single rider in double its go very slow . Seat space is to short. Service in showroom is very bad. Totally unsatisfied ....,"['Daily Commute', '< 3 months', '< 5000 kms', '']", 2
i had purchased the vehicle from richmond road show room. I had faced the below mentioned difficulties. While taking the bike they spoke very nicely but after that the service was very poor and worst. 2.The vehicle is worst than any cycle. This much huge amount I have i...,"['Daily Commute', '> 1 yr', '< 5000 kms', '']", 1
"I bought pure ev in august I bought pure ev in august 2021, the quality of vehicle is very bad, there are no proper services and no trained mechanic. Also the vehicle is under warranty and they always tell that they will get the parts from pure ev, they will never call ...","['Daily Commute', '6 months-1 yr', '< 5000 kms', '']", 2
I bought pure 7g and after it was a hell like experience. I bought it from gaura Kondapur and the team is not worth for even a penny. They don't know even basic details about the vehicle and their after sale service is nightmare. There will be no proper support or servi...,"['Daily Commute', '3-6 months', '< 5000 kms', '']", 1
After sell service is given by the dealer is not enough for any customer. No one can answer properly after sell the product. The company needs to be careful about this. It is the company's responsibility to protect the customer after the sale. I would tell fifty people ...,"['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']", 1
Just amazing !! Very nice and beautiful e vehicle among ola and other brands. The best and best motor battery is low quality product and service is very good and good for you and your family....,"['Daily Commute', '> 1 yr', '< 5000 kms', '']", 5
"I had purchase e-scooter in Sep 2021 and till now I ridden 950 km and performance is amazing with given range. I got 100-105 km range in single charge with double seat. My daily running is 12km. Looks so attractive, eye catcher till time 30-40 times on different places ...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 5
"Super in bike. Really good work. Good mileage. and good servicing. Comfortable riding on roads. Actually best opportunity in ev vehicle space. Other parts are also available. Other ev vehicle parts not available, but this vehicle parts are easily available even in small...","['Daily Commute', 'Never owned', '']", 4
Worst bike Body parts are very low quality Service is not good Whenever I gave to service they will charge extra money saying that your display is damaged it cost near rs3000 Every 3 months they will charge for break bush etc.................. Please don't buy this bike...,"['Daily Commute', '> 1 yr', '< 5000 kms', '']", 1
"I had purchased epluto 7g electric scooter from the pure ev company just three months back in banglore vfm ev showroom richmond circle. The vehicle performance is too bad, Simply I can say it's not worth of money. Their are so many issues in this vehicle. Company says 1...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 2
Within a month chassis got break in the middle of the road in 1 month of time I only got 15-20 days to use vehicle other than that it only stands on service center sometimes chassis upgrade. it upgrade in simple language it's repair then indicator bulb changed and now w...,"['Daily Commute', '< 3 months', '< 5000 kms', '']", 1
"I bought my aura on 14 Dec 2021, the look is good and the initial pick is super. The suspension is so stiff, that I have back pain for 4 months. The dealer is so rude and the service center has no parts, the battery is dead. My aura is stopped in the middle of the road,...","['Tours', '> 1 yr', '> 15000 kms', '']", 1
Buying experience was too bad as dealer on road price and on road. Huge difference of nearly 15k. Feeling that I became fooled by using fraudulent invoice. There is no clarity on govt subsidy in deal. Suspension is also too hard that's why i am facing back bone pain pro...,"['Daily Commute', '6 months-1 yr', '< 5000 kms', '']", 1
"This is worst, stupid, non sense, very bad engineering, not even worth for 1*. From the day one i have batteries issue, electrical issue, suspension issue. Nothing is perfect in this... I definitely say This bike was approved by giving bribe. God must save me. Spent one...","['Everything', '> 1 yr', '> 15000 kms', '']", 1
"Awesome scooter, just go for it, if you want electric scooter than benling aura is a great deal, mileage and pickup is very good, look wise it is fantastic, overall I am happy with my purchase, battery capacity is 2.99kw, chassis and suspension is good, scooter does not...","['Daily Commute', '> 1 yr', '10000-15000 kms', '']", 5
Slightly cost is medium it but riding experience like moving on over bridges it has raw power never felt like riding an e scooter. Looks wise very good not like other scooter that are very tiny in size. I didn't had any problem in servicing. Range can be better if there...,"['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']", 5
"Comparing with other vehicle, this is good. My only problem is side stand & space for carrying under seat. Hope they will improve in upcoming versions....","['Everything', '3-6 months', '5000-10000 kms', '']", 5
"Buying experience is worst, riding is good but suspension need to improve looking is fantastic, it give maintenance with in one month only bulb is fused and the service station have charged the money at least one year warranty should be given from the company build up q...","['Everything', '3-6 months', '5000-10000 kms', '']", 3
Bike is not of very good build quality. It is very bad and service is horrible. I am tired of its service center's service. They don't have any knowledge and not taking care of customer's bikes. Bike suspension is also bad. I am worried about its future. Many other comp...,"['Daily Commute', '3-6 months', '< 5000 kms', '']", 1
"I am a tall person and used to ride everyday more than 30 kms. Aura suitable for my requirements well. Its an amazing vehicle to drive. Fun to ride, quite and quick. Build quality is good for our roads. Required to improve suspension which is harder than the usual. Howe...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 5
Buying experience is ok. Riding is also ok. but when come to service show room people not supporting some times power will cut down while riding and key socket is dead its not working front n back shock observers are very low quality its giving so much of problems while...,"['Daily Commute', '6 months-1 yr', '10000-15000 kms', '']", 1
I went to my Indore showroom to purchase this bike but no sales person gave proper information on this scooter. This scooter price cost 85000 (side stand cost 3000) I said I don't want this but he added. And after he total cost this 89000. Not given subsidy amount prope...,"['Daily Commute', 'Never owned', '']", 3
As a registered customer can you please clarify the following. 1. Can you explain why the price of your aura electric bike varied from dealer to dealer? 2. After fame 2 adaptation the price of your electric bike reduced to 73000/- 3. Then why dealers are charging the co...,"['Everything', '> 1 yr', '< 5000 kms', '']", 1
"Professionalism in the dealings of both company and showroom staff felt very poor. Service experience is also poor, other than that everything is great. I am using it for the last one month. When contacted the company and the show room for service both of them are poor ...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 3
"I didn't ride the scooter, when I rode it was actually very quick and quiet. It had 4 modes depending upon the economy, speed, efficiency etc. I liked the looks of it because its like the 'Vespa'. It is almost similar to the Vespa and performance is just awesome. It had...","['Daily Commute', 'Never owned', '']", 5
"Super classy bike but locating the showroom was actually a tough job. Pros quick acceleration, fast-changing, in the budget, quit, lightweight and jurk free. Cons unable to find showroom and service centres, no touch screen cluster display, no rear wheel disk. Better en...","['Everything', '< 3 months', '< 5000 kms', '']", 5
"I am really sorry to write that build quality is not up to the mark suspension are very hard, remote lock not working and dealer is saying it is not available at them. Please go for other options in the market they don't have any parts. Service provided by the dealer is...","['Daily Commute', '> 1 yr', '< 5000 kms', '']", 1
"Very good service, staff is polite and supporting nature. Taking action on small thing also. Great vehicle service is very good strongly recommend aura......","['Daily Commute', '> 1 yr', '10000-15000 kms', '']", 5
"Riding experience was good, front & rear suspension are little bit hard, it's creating back pain also. I'm also facing power cut failure while riding.(key method start failure).Lock failure still not clear from dealership side, rear indicator does not glow....","['Daily Commute', '3-6 months', '5000-10000 kms', '']", 2
Buying experience is ok. riding is ok looks are very good. Service is very poor and zero maintenance. Cost is too high in up ..it is 110000.scooter pickup is good. Top speed is 60..company claims 70 but it is 60..parts is not easily available in market..my lock is not w...,"['Daily Commute', '< 3 months', '< 5000 kms', '']", 5
Still complaints charging issue and anti theft mood complaint and over jerking and very poor quality shocks and when i call to service center and ask my problems they said just come to service center and we will check. They can't come to address or my location to fix th...,"['Daily Commute', '< 3 months', '< 5000 kms', '']", 1
The benling aura bike is awesome it depends upon our maintainance Its a sporty e-bike for bangalore roads It looks are absolutely super But the servicing is very bad i rate 0/10 its very worst I did not get any subsidy for this bike The advantage of the bike is that we ...,"['Daily Commute', '> 1 yr', '5000-10000 kms', '']", 3
"The buying experience was a little tough because of limitation of dealers, the riding quality of the vehicle is very good.The looks and the performance is also very good though it depends on personal preference. Still i have not serviced the vehicle so i don't know abou...","['Daily Commute', '3-6 months', '< 5000 kms', '']", 4
"Pros: style, mileage and performance is good.Cons: 1. Not the common nut bolts installed on tyres so as to open by any puncture maker and the company didn't provide any tool to open that. 2. Front disk is too large which is problematic for the ride in indian roads. Even...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 4
"Dealer are not good all liars they fool you on every point, bike riding experience so far good. Mileage is big concern as it goes to 70-80 kms only in city area riding.Dealer claims gps is consuming power which is of no use. Good for someone riding 60kms daily. Not able...","['Daily Commute', '3-6 months', '< 5000 kms', '']", 3
Over priced bad vehicle. Multiple problems. Poor mileage (60 to 65 km/charge). Bad service. With in 1000km it is 2nd time gone for repair. 1st time they take 9 days but problems are still there. 2nd time after 3 days it is still @ service centre. Poor mileage (60 to 65 ...,"['Daily Commute', '< 3 months', '< 5000 kms', '']", 1
"Okinawa is actually fooling and taking away people's hard earned money. I was told i will get the range of 120-150 kms. In reality, it gives only 80 kms. I was still ok with it because i was able to commute from vashi to mira road. But now in just two months, i am getti...","['Daily Commute', '< 3 months', '5000-10000 kms', '']", 1
An amazing addition to the auto family.. This ecstatic electric vehicle is comfortable..Chic..Handy..And a one-time smart investment. Full power. A must have for you daily commute. All specification are wild and well structured for adventure and subtle combo... Loved it...,"['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']", 5
The bike speed is practical level. Save more petrol .I am using this before 6 months .. Smooth riding on off roading. I use out the city . When i full charged the bike ride upto 65 km continuously. I am happy with this . Comfortable seats 2 people easily sit & travel up...,"['Occasional Commute', '6 months-1 yr', '5000-10000 kms', '']", 5
I have a test ride of my friend and the performance is improved in comparison with other company's. Slightly you reduce the price and we will be in favor of reducing the gst from Indian government. Then it will be rising in the market. Overall review is good in the mark...,"['Everything', 'Never owned', '']", 5
"My dream vehicle.. (okinawa i-praise)I hope no 1 ... Vehicle in India... This vehicle has tubeless tyres. It as lithium ion battery, so it's very good features for vehicle. Head light also very nice... Breaking system is superb... It has three types in speed.... Eco, sp...","['Everything', 'Never owned', '']", 5
"Scooter is good but overpriced. Everything is ok but this company is new in segment. to price should be reduced so that public can buy easily. The only reason of failure is overpriced rest everything is ok. look wise, ride wise is ok .low power but ok. Company should co...","['Daily Commute', 'Never owned', '']", 1
"All parts of okinawa are very very poor quality and after 2 days my MCB not working , speedo meter is not accurate also, suspension is poor quality, performance is not good, Cost is very high but parts quality poor quality please do not buy okinawa also not response fro...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 1
I bought ampere Magnus pro 1 week before. Dealer is coolly explained nicely. Battery charging is good full charge will happen in 3.5 hours. With h mode top speed is going up to 50 to 55km/hr and with l mode top speed ranges between 30 to 35 km/hr with 2 person load (130...,"['Daily Commute', '< 3 months', '< 5000 kms', '']", 3
They sell you electric vehicles and then close the service center. They ask you to go to a faraway service center. If by any chance you miss your service for any reason they don't give you a warranty. They create circumstances where you miss your service. Thane bosch se...,"['Daily Commute', '> 1 yr', '5000-10000 kms', '']", 1
"1-mirrors broke due to bad quality of handle, cannot be fix even with welding. 2- seat (dickey) have cracks and soon it will also break and i don't know how i will sit. 3- tail end red light and other lights don't work 4- mileage of only 45 km in 5 hrs. full charge 5- a...","['Everything', '> 1 yr', '< 5000 kms', '']", 1
Bought 1 year back ampere magnus pro for 84000 and now after 1 year with 4500 km Facing below problem 1- motor tyre rim is bended from the time it was purchased. Some time tyre get punctured without any nail and works fine just by filling air- it’s a defected rim. 2- se...,"['Everything', '6 months-1 yr', '< 5000 kms', '']", 1
"1.Speed meter wrong calculation. 2 range only 40 - 50 km (high speed mode) per charge . 3 Back side looks well but front side looks not good . 4 Ex-showroom price ok .On road price extra pay 10000 (include 2 years additional warranty) . 5 Booking time to late ,i am 3 mo...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 3
Awesome e-bike. Take 4 to 5 hours for full charge. Full range upto 85 km on high mode. Weight capacity is very good. Two people can ride very easily on flyover & city. Very good in pickup. Speed at 55 to 60 km/h. I am enjoying the scooter. Very good braking system. Over...,"['Daily Commute', '< 3 months', '< 5000 kms', '']", 5
This is the best electric bike available in market. I compared a lot of bikes and came to buy this. The biggest benefit is providing good features at a reasonable price. The scooter looks good and has a very similar look to activa or jupiter. Also the boot space is very...,"['Daily Commute', '3-6 months', '< 5000 kms', '']", 5
"Worst electric scooter. Never bought this scooter, totally unreliable, pending problem since one year, no solution provided, vehicle gets stopped while running, motor does not respond. While driving the vehicle suddenly stops and there is no display in the screen. Perma...","['Daily Commute', '> 1 yr', '< 5000 kms', '']", 1
Never purchase this vehicle. Would like to bring to your notice that the problem which I am facing in the ampere Magnus pro scooter which I had purchased on 02/07/2020 (100% cash payment of Rs. 82000). The vehicle has started giving trouble from October 2020 onwards. Wh...,"['Daily Commute', '> 1 yr', '< 5000 kms', '']", 1
"I bought it from volt motors at kharadi on wagholi road and the buying experience was superb. Ride quality is better than my previous bike okinawa lite and speaking about looks its better than activa, jupiter and access. The pros are that if you use petrol scooter today...","['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']", 5
It is very good bike . Best fit in your budget ( 71k with insurance). I am riding the bike more than 40 kms. As of now no issues with the bike. Bike is very smooth for ride. Bike indicators are very good. It is similar to TVs Jupiter. Seat and foot rests are very much c...,"['Daily Commute', '< 3 months', '< 5000 kms', '']", 5
Very good bike for the city ride. No noise and no pollution. It will fit in your budget. Per day it will save more than 100kms. I am riding the bike more then 80 kms. As of now no issues with the bike. Bike is very smooth ride. Bike indicators are very good. It is simil...,"['Daily Commute', '3-6 months', '< 5000 kms', '']", 5
"I bought my Magnus pro on the 8th of January this year. Other than the bad experience of inefficiency from the dealer’s side at the 45 time of the delivery of the vehicle, the vehicle is up to my likes. Certain demerits I would like to share about my Magnus pro are :1) ...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 5
"India's best electric bike. This price is the most super electric bike so far, the ampere company has made it at very low prices. The top speed in this scooter should have been a bit further 70 70s range India's best electric bike. This price is the most super electric ...","['Daily Commute', 'Never owned', '']", 5
Pros - 1) On road price only 75k. 2) load capacity - 160kg. 3) top speed 57kmph 4) smooth. 5) 20paise/km 6) big boot space. 7) detachable battery. 8) fast taking pickup. 9) light weight. 10 ) no any extra unusable features. Cons - 1)charging time is 6 hr. 2) all body pa...,"['Daily Commute', '< 3 months', '< 5000 kms', '']", 5
"The process of buying the vehicle was completed in 20 minutes. Very good experience in riding and no sound from the motor too. Good, better than other electric bikes. Maintenance cost is very cheap compared with petrol engine vehicles. Suspension set up is made without ...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 4
"Amo electric jaunty is also a good option in its range. 4 to 5 hrs. charging time, 60-90 km range, advanced technology features, affordable price range are almost common features in both. Switching electric is wise decision today, as electric adoption is increasing rapi...","['Everything', 'Never owned', '']", 4
Bike is not good at all. No customer satisfaction nor dealer is giving good service at all. In past 3 months I had gone to the dealer around 7 to 8 times no customer satisfaction nothing at all no reply from service centre and no reply from the dealer nothing at all my ...,"['Daily Commute', '< 3 months', '< 5000 kms', '']", 1
"Every thing for magnus pro seems good considering its price. I have seen rest all other electric vehicles in this price range, it's the best i can ask for. It gives range of 60km in a single charge in real. And to be honest, two persons weigh about 170-175 kg while it c...","['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']", 5
It’s too costly 76000 for vehicle and taxes rto and insurance more 10000 total cost is 86000. After 6 months riding experience is worst and below are the issues. 1- motor tyre rim is bended from the time it was purchased.Some time tyre get punctured without any nail and...,"['Everything', '6 months-1 yr', '< 5000 kms', '']", 1
Low-quality accessories with bad quality suspension Local quality brake accessories Poor body parts. It easily breaks within 6/7 month Material of sit plastic is easily breakable. service is also very poor. After 3 months we get the registration. Whereas other company t...,"['Daily Commute', '6 months-1 yr', '< 5000 kms', '']", 1
"Nice bike but closing showrooms and bad roadside assistance plus bad after-sales service have made ampere lose the plot to others. Now we are waiting for big companies like honda, suzuki, and hero to launch their ev to switch. Ampere never stamped their authority on ev ...","['Daily Commute', '> 1 yr', '5000-10000 kms', '']", 1
"Personal review on my bike to help all e-bike buyers out there :I am driving ampere zeal from 23 september 2019, i risked buying ampere zeal between various marketing giants like okinawa, ather, revolt etc. I will post in most sites to reach as many as possible.Personal...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 4
"Its a nice scooter, sitting is little bit low, specially designed for ladies. Scooter style is very much attractive. Its has 1200 watt power so pickup is superb. Riding is smooth, like floating on water. No noise no pollution. It can carry upto 150 easily. Its gives the...","['Everything', '< 3 months', '< 5000 kms', '']", 5
"Have purchased this zeal scooter on 20/09/20, within 1600 km ride i am facing issues with its average / running...It goes only 55-58km on eco mode and 45-50 km on high mode. I feel cheated by it's performance. Max speed is only 51There is no service center in agra to re...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 2
"I purchased the ampere zeal bike in July 2020. The bike stops suddenly when riding with terrible sound on the main road. The exact cause is not identified by the technician yet. They replaced the old battery and controller with a new one. But still, the problem is not r...","['Daily Commute', '> 1 yr', '< 5000 kms', '']", 2
"Worst driving Experience, problem with motor, after warranty I may have to throw it in a trash or if someone wants to buy from me please let me know, Good thing is no noise that's it Three modes for speed but you will get good spleen in none of then Waste of huge amount...","['Daily Commute', '> 1 yr', '5000-10000 kms', '']", 1
"Service is very bad. plastic body part, poor head light , poor body structure, poor feature less than other bike, tyre quality is low, noisy. Overall very poor bike....","['Daily Commute', '6 months-1 yr', '< 5000 kms', '']", 1
"For online supermarket delivery business. Bought 2 zeal bikes on recommendation of a porter delivery guy who had been using it for a year. Bought it at rajajinagar, bangalore. Found out about it being owned by greaves cotton limited and made a lot of money buying shares...","['Daily Commute', '6 months-1 yr', '< 5000 kms', '']", 5
"I am using the ampere zeal vehicle for more than 2 years. Crossed about 11500 km. Never had a problem with my zeal. Less weight, good for ladies. I usually rode in economy mode. At a stretch I rode about 76km ( economy and power mode ) . I am getting about 70 - 80 km pe...","['Daily Commute', '> 1 yr', '10000-15000 kms', '']", 5
"Best 5 out of 5 .This vehicle is best in class. Low in maintenance, good ride quality buy without any fear this best from all electric....","['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']", 5
"After scratching my head and personally testing atleast 6 brands of ev finalized on ampere because, 1. Brand owned by greaves (indian) 2. Practical for delivering goods 3. Decent mileage 4. Nearby service centers. I personally rode the bike for couple of days and it fel...","['Everything', '< 3 months', '< 5000 kms', '']", 3
They only give warranty on motors and battery and other Mechanical parts are out of the warranty. You will have to shell out money from your pocket for the maintenance. Nearly two years after purchase I have still not got the RC book of my bike. Also dealer is not inter...,"['Daily Commute', '> 1 yr', '5000-10000 kms', '']", 1
"Worst performance, terrible breaking, useless suspension, no road grip, cheap built, cheap plastic, no proper service, no spare parts availability, poor lightning. I'm dealing to get spares no one is responding. Tyres bulged after one year. Electric connectors keep on b...","['Everything', '> 1 yr', '5000-10000 kms', '']", 1
I brought ampere zeal in july 2020.Since October 2020 it is giving me trouble. Bike stops suddenly making terrible sound in the middle of the road while accelerating. The bike is taken by the showroom staff and was unable to rectify it for 8months .It used to give the s...,"['Daily Commute', '> 1 yr', '> 15000 kms', '']", 2
"Buying was smooth, riding is ok because low suspension and thin fiber body, look and performance of battery is good, service is ok. Thin fiber body makes noise on uneven roads, Low suspension so have to be careful on humps, poor quality fiber and design for back wheel m...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 3
"I bought this bike last 10 days ago. After driving with top speed of 50 km/h to 57 km/h, there was no more speed above 57 km/h to 60 km/h. I will try for a simple test with out any load in bike then show me 61 kmph. After load the bike showed me 50 km/h to 60 km/h. Its ...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 3
The top speed decreases 50 -53 as the battery decreases. The suspensions are not very good. There are lack of feature as other companies offer a lot of features at the same price . A lot of impact on the speed and range when ridden with 100 kg weight . Mine takes 2.5 to...,"['Daily Commute', '6 months-1 yr', '< 5000 kms', '']", 3
Buying experience was good but don't go for pure ev because they cheat customer. If we compare speed and distance as per gmaps both are fake. It shows 60km/h on odometer but 48-49km/h on gmaps. If we travel 10 kms on gmaps then odometer show12.8 kms. Fake commitment.......,"['Daily Commute', '3-6 months', '< 5000 kms', '']", 1
"I got to know about this brand from a comment in youtube under a review about ather450 lol. Bought ETrance neo after a lot of research. Got it delivered in 7 days after booking, using it for 2 weeks now and following is my findings and reviews about the vehicle. Price: ...","['Everything', '< 3 months', '< 5000 kms', '']", 4
Buying experience good Riding experience okay Looks: excellent Performance: upto the mark Servicing and maintenance: upto the mark in my city Rajahmundry Pros: mileage and top speed as per promised Cons: suspension on ghat roads. On road price of the bike varies from ve...,"['Daily Commute', '< 3 months', '< 5000 kms', '']", 3
"Buying experience good, riding experience good, performance is average. Service is very poor. Worst suspension, it have faulty speedometer. Dealer is not ready to cooperate. For speedometer they are say it takes 15 days to repair. It must be replaced, but they denied fo...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 1
